,x,y,pen,strokeID,sketchID,photoID
541,489.05716,244.16167,2,30,4,n02691156_10151
542,487.0,275.83383,2,30,4,n02691156_10151
543,378.97665,217.16167,1,31,4,n02691156_10151
544,361.57067,229.29866,2,31,4,n02691156_10151
545,353.96397,247.67465,2,31,4,n02691156_10151
546,369.99866,231.18533,1,32,4,n02691156_10151
547,362.00002,265.29999,2,32,4,n02691156_10151
548,34.33333,170.5,1,0,5,n02691156_10151
549,57.80001,153.02152,2,0,5,n02691156_10151
550,74.53066,146.56935,2,0,5,n02691156_10151
551,124.75732,142.01066,2,0,5,n02691156_10151
552,243.33332,159.99999,2,0,5,n02691156_10151
553,326.17833,179.99999,2,0,5,n02691156_10151
554,28.55717,180.3,1,1,5,n02691156_10151
555,32.5,173.0,2,1,5,n02691156_10151
556,28.55717,180.3,2,1,5,n02691156_10151
557,31.2045,209.04284,2,1,5,n02691156_10151
558,52.74665,242.20001,2,1,5,n02691156_10151
559,100.49999,271.83334,2,1,5,n02691156_10151
560,168.61468,294.19865,2,1,5,n02691156_10151
561,214.7955,260.29999,1,2,5,n02691156_10151
562,203.40001,240.0,2,2,5,n02691156_10151
563,198.51068,247.83599,2,2,5,n02691156_10151
564,207.66669,266.83334,2,2,5,n02691156_10151
565,202.50003,273.20001,2,2,5,n02691156_10151
566,210.49871,277.80133,2,2,5,n02691156_10151
567,217.2147,308.79598,2,2,5,n02691156_10151
568,221.44288,305.63751,2,2,5,n02691156_10151
569,220.50004,278.89998,2,2,5,n02691156_10151
570,241.49872,256.2,2,2,5,n02691156_10151
571,234.30005,255.22149,2,2,5,n02691156_10151
572,218.9107,263.56399,2,2,5,n02691156_10151
573,345.0,240.0,1,3,5,n02691156_10151
574,337.93601,243.38933,2,3,5,n02691156_10151
575,349.90001,247.42534,2,3,5,n02691156_10151
576,362.04001,233.44267,1,4,5,n02691156_10151
577,387.74666,215.17466,2,4,5,n02691156_10151
578,396.27849,213.87882,2,4,5,n02691156_10151
579,359.0,248.97919,2,4,5,n02691156_10151
580,336.84134,227.56799,1,5,5,n02691156_10151
581,316.8572,216.95181,2,5,5,n02691156_10151
582,337.06402,241.0253,2,5,5,n02691156_10151
583,348.52084,259.375,1,6,5,n02691156_10151
584,350.47467,295.564,2,6,5,n02691156_10151
585,357.46399,278.75334,2,6,5,n02691156_10151
586,358.5,250.17467,2,6,5,n02691156_10151
587,345.17749,215.38867,1,7,5,n02691156_10151
588,338.5,224.0,2,7,5,n02691156_10151
589,351.33334,211.83333,2,7,5,n02691156_10151
590,332.01733,246.26134,1,8,5,n02691156_10151
591,330.85265,259.65716,2,8,5,n02691156_10151
592,340.21598,278.79997,2,8,5,n02691156_10151
593,357.7215,292.09982,1,9,5,n02691156_10151
594,358.2045,292.64282,2,9,5,n02691156_10151
595,360.0365,208.64734,1,10,5,n02691156_10151
596,370.33334,208.16667,2,10,5,n02691156_10151
597,378.85267,213.94731,2,10,5,n02691156_10151
598,399.5,224.0,1,11,5,n02691156_10151
599,441.5,239.83333,2,11,5,n02691156_10151
600,373.49466,289.39734,1,12,5,n02691156_10151
601,436.61734,296.036,2,12,5,n02691156_10151
602,453.89334,245.28133,1,13,5,n02691156_10151
603,440.5,241.0,2,13,5,n02691156_10151
604,458.7955,247.0045,2,13,5,n02691156_10151
605,446.14283,257.29999,2,13,5,n02691156_10151
606,444.55717,264.46167,2,13,5,n02691156_10151
607,461.41599,296.28399,2,13,5,n02691156_10151
608,454.39066,298.91599,1,14,5,n02691156_10151
609,432.5,298.0,2,14,5,n02691156_10151
610,466.06399,302.02533,2,14,5,n02691156_10151
611,468.02084,252.0,1,15,5,n02691156_10151
612,625.612,240.99997,2,15,5,n02691156_10151
613,384.5,236.364,1,16,5,n02691156_10151
614,379.33067,264.51598,2,16,5,n02691156_10151
615,362.70003,277.08401,2,16,5,n02691156_10151
616,200.5,264.39999,1,17,5,n02691156_10151
617,203.5,256.0,2,17,5,n02691156_10151
618,200.72133,280.32151,2,17,5,n02691156_10151
619,209.14284,295.05268,2,17,5,n02691156_10151
620,213.2,247.35266,1,18,5,n02691156_10151
621,208.5,252.0,2,18,5,n02691156_10151
622,218.10001,245.42534,2,18,5,n02691156_10151
623,236.20001,243.0,2,18,5,n02691156_10151
624,298.02935,254.29551,2,18,5,n02691156_10151
625,228.46266,312.64667,1,19,5,n02691156_10151
626,259.73599,309.01068,2,19,5,n02691156_10151
627,331.83832,316.0,2,19,5,n02691156_10151
628,302.79834,256.0,1,20,5,n02691156_10151
629,317.50001,258.16665,2,20,5,n02691156_10151
630,311.496,267.17334,1,21,5,n02691156_10151
631,323.5,260.0,2,21,5,n02691156_10151
632,309.11065,268.436,2,21,5,n02691156_10151
633,307.49999,281.47916,2,21,5,n02691156_10151
634,316.54167,303.02085,2,21,5,n02691156_10151
635,328.5,313.43568,2,21,5,n02691156_10151
636,173.864,295.42532,1,22,5,n02691156_10151
637,209.03381,309.94732,2,22,5,n02691156_10151
638,195.40016,314.97849,1,23,5,n02691156_10151
639,182.04167,337.47917,2,23,5,n02691156_10151
640,189.1,340.98933,2,23,5,n02691156_10151
641,206.06399,313.82537,2,23,5,n02691156_10151
642,185.8,319.0,1,24,5,n02691156_10151
643,192.5,322.0,2,24,5,n02691156_10151
644,180.39999,319.00015,2,24,5,n02691156_10151
645,168.78533,328.79998,2,24,5,n02691156_10151
646,170.30132,346.88399,2,24,5,n02691156_10151
647,179.66399,355.56398,2,24,5,n02691156_10151
648,198.384,355.91465,2,24,5,n02691156_10151
649,204.7955,351.29014,2,24,5,n02691156_10151
650,208.5,333.52082,2,24,5,n02691156_10151
651,204.5,327.49997,2,24,5,n02691156_10151
652,42.97917,177.0,1,25,5,n02691156_10151
653,107.016,190.99865,2,25,5,n02691156_10151
654,115.1,185.82531,2,25,5,n02691156_10151
655,116.66666,175.99997,2,25,5,n02691156_10151
656,108.14282,171.05714,2,25,5,n02691156_10151
657,52.69998,162.99997,2,25,5,n02691156_10151
658,328.66666,182.83333,1,26,5,n02691156_10151
659,398.29867,206.716,2,26,5,n02691156_10151
660,329.97067,313.28665,1,27,5,n02691156_10151
661,371.74669,321.96401,2,27,5,n02691156_10151
662,456.30001,330.00004,2,27,5,n02691156_10151
663,617.69984,323.00003,2,27,5,n02691156_10151
664,339.112,341.28665,1,28,5,n02691156_10151
665,326.9,350.62533,2,28,5,n02691156_10151
666,324.78535,368.39998,2,28,5,n02691156_10151
667,336.12535,382.55333,2,28,5,n02691156_10151
668,359.24935,385.96398,2,28,5,n02691156_10151
669,368.91069,381.58932,2,28,5,n02691156_10151
670,376.59985,370.80016,2,28,5,n02691156_10151
671,377.14737,349.75263,2,28,5,n02691156_10151
672,370.50003,342.16662,2,28,5,n02691156_10151
673,345.15271,339.99997,2,28,5,n02691156_10151
674,359.5,326.60001,1,29,5,n02691156_10151
675,354.51068,341.58933,2,29,5,n02691156_10151
676,363.10416,334.83334,1,30,5,n02691156_10151
677,361.62134,339.09983,2,30,5,n02691156_10151
678,230.82384,318.06683,1,31,5,n02691156_10151
679,333.30004,341.99999,2,31,5,n02691156_10151
680,392.36533,352.892,1,32,5,n02691156_10151
681,507.09552,360.99999,2,32,5,n02691156_10151
682,517.29169,361.97916,1,33,5,n02691156_10151
683,620.3,363.0,2,33,5,n02691156_10151
684,531.76135,338.85733,1,34,5,n02691156_10151
685,617.67467,348.0,2,34,5,n02691156_10151
686,500.82401,247.24001,1,35,5,n02691156_10151
687,511.89869,239.51466,2,35,5,n02691156_10151
688,530.85717,214.05716,2,35,5,n02691156_10151
689,543.49999,217.16667,2,35,5,n02691156_10151
690,550.79015,224.34734,2,35,5,n02691156_10151
691,554.49999,240.60001,2,35,5,n02691156_10151
692,555.0,328.04166,1,36,5,n02691156_10151
693,555.5,337.1,2,36,5,n02691156_10151
694,309.81137,210.09091,1,0,6,n02691156_10151
695,197.41151,201.09089,2,0,6,n02691156_10151
696,155.90065,221.12688,2,0,6,n02691156_10151
697,147.51132,233.39089,2,0,6,n02691156_10151
698,149.22732,251.08957,2,0,6,n02691156_10151
699,183.2158,281.08641,2,0,6,n02691156_10151
700,199.68198,287.09089,2,0,6,n02691156_10151
701,334.99798,292.09089,2,0,6,n02691156_10151
702,537.21128,291.09089,2,0,6,n02691156_10151
703,592.90063,283.08022,2,0,6,n02691156_10151
704,605.51129,273.69091,2,0,6,n02691156_10151
705,605.93664,264.06557,2,0,6,n02691156_10151
706,600.51129,256.92424,2,0,6,n02691156_10151
707,554.71133,248.00556,2,0,6,n02691156_10151
708,311.99402,211.09091,1,1,6,n02691156_10151
709,365.61156,218.09091,2,1,6,n02691156_10151
710,475.8114,223.08641,2,1,6,n02691156_10151
711,561.12205,180.10157,2,1,6,n02691156_10151
712,582.61125,174.09107,2,1,6,n02691156_10151
713,597.07543,177.12689,2,1,6,n02691156_10151
714,555.01141,212.09089,2,1,6,n02691156_10151
715,542.51593,238.0909,2,1,6,n02691156_10151
716,552.03229,244.07007,2,1,6,n02691156_10151
717,513.68072,267.60824,1,2,6,n02691156_10151
718,533.34472,274.0909,2,2,6,n02691156_10151
719,570.41137,271.21239,2,2,6,n02691156_10151
720,546.81134,262.09089,2,2,6,n02691156_10151
721,512.51133,263.25755,2,2,6,n02691156_10151
722,249.1727,252.12691,1,3,6,n02691156_10151
723,276.91139,259.73373,2,3,6,n02691156_10151
724,364.0114,271.07007,2,3,6,n02691156_10151
725,446.34478,276.09091,2,3,6,n02691156_10151
726,482.51143,271.25757,2,3,6,n02691156_10151
727,466.10078,263.70156,2,3,6,n02691156_10151
728,397.70076,250.12689,2,3,6,n02691156_10151
729,248.51142,251.09089,2,3,6,n02691156_10151
730,299.30069,205.66557,1,4,6,n02691156_10151
731,338.3447,191.25759,2,4,6,n02691156_10151
732,384.31138,182.37494,2,4,6,n02691156_10151
733,449.99059,186.11178,2,4,6,n02691156_10151
734,457.49059,187.59095,2,4,6,n02691156_10151
735,433.0531,193.61179,2,4,6,n02691156_10151
736,381.03226,216.1118,2,4,6,n02691156_10151
737,300.01135,290.09091,1,5,6,n02691156_10151
738,292.59671,295.37625,2,5,6,n02691156_10151
739,294.86853,308.03376,2,5,6,n02691156_10151
740,313.79539,309.80558,2,5,6,n02691156_10151
741,315.4697,299.59093,2,5,6,n02691156_10151
742,302.7954,292.0056,2,5,6,n02691156_10151
743,329.01135,295.09091,1,6,6,n02691156_10151
744,323.51135,299.3909,2,6,6,n02691156_10151
745,324.03219,307.09091,2,6,6,n02691156_10151
746,334.3127,313.09091,2,6,6,n02691156_10151
747,341.51134,310.92425,2,6,6,n02691156_10151
748,342.51134,306.0909,2,6,6,n02691156_10151
749,341.99053,301.11174,2,6,6,n02691156_10151
750,334.41153,297.09089,2,6,6,n02691156_10151
751,342.71002,184.29091,1,0,0,n02691156_10153
752,350.80237,200.73907,2,0,0,n02691156_10153
753,334.84472,207.75759,2,0,0,n02691156_10153
754,349.71139,208.09092,2,0,0,n02691156_10153
755,343.8587,181.09091,1,1,0,n02691156_10153
756,354.22604,181.89224,2,1,0,n02691156_10153
757,361.61136,191.9694,2,1,0,n02691156_10153
758,374.39405,194.08957,2,1,0,n02691156_10153
759,483.51136,195.61173,2,1,0,n02691156_10153
760,503.03937,216.70157,2,1,0,n02691156_10153
761,464.73669,220.06957,2,1,0,n02691156_10153
762,449.10072,212.0909,2,1,0,n02691156_10153
763,406.51136,210.0909,2,1,0,n02691156_10153
764,374.11135,203.1269,2,1,0,n02691156_10153
765,354.03219,207.07007,2,1,0,n02691156_10153
766,411.73269,190.21208,1,2,0,n02691156_10153
767,443.91137,150.09091,2,2,0,n02691156_10153
768,451.07537,152.69092,2,2,0,n02691156_10153
769,451.28984,171.0911,2,2,0,n02691156_10153
770,432.63286,189.9696,2,2,0,n02691156_10153
771,409.22604,216.32158,1,3,0,n02691156_10153
772,417.12204,238.82959,2,3,0,n02691156_10153
773,426.05421,249.86944,2,3,0,n02691156_10153
774,436.51136,238.99076,2,3,0,n02691156_10153
775,427.51136,211.39094,2,3,0,n02691156_10153
776,474.51135,201.69092,1,4,0,n02691156_10153
777,474.51135,198.09091,2,4,0,n02691156_10153
778,475.69668,203.69092,2,4,0,n02691156_10153
779,484.01135,206.09092,2,4,0,n02691156_10153
780,96.16666,192.33333,1,0,1,n02691156_10153
781,64.12132,142.77868,2,0,1,n02691156_10153
782,33.0,139.00001,2,0,1,n02691156_10153
783,63.42535,197.97467,2,0,1,n02691156_10153
784,72.94284,200.35716,2,0,1,n02691156_10153
785,74.42535,218.97468,2,0,1,n02691156_10153
786,87.05268,242.64734,2,0,1,n02691156_10153
787,91.70001,244.0,2,0,1,n02691156_10153
788,102.40001,244.0,2,0,1,n02691156_10153
789,105.00001,232.5,2,0,1,n02691156_10153
790,125.60001,231.0,2,0,1,n02691156_10153
791,210.82535,252.99999,2,0,1,n02691156_10153
792,501.80537,267.94281,2,0,1,n02691156_10153
793,542.45835,255.47915,2,0,1,n02691156_10153
794,568.45837,241.99998,2,0,1,n02691156_10153
795,574.00006,231.29999,2,0,1,n02691156_10153
796,524.38538,188.24666,2,0,1,n02691156_10153
797,479.37839,171.89998,2,0,1,n02691156_10153
798,413.41473,164.03598,2,0,1,n02691156_10153
799,330.80458,161.00447,2,0,1,n02691156_10153
800,227.74741,171.35261,2,0,1,n02691156_10153
801,94.60013,192.00002,2,0,1,n02691156_10153
802,427.52084,210.66667,1,1,1,n02691156_10153
803,430.0,220.0,2,1,1,n02691156_10153
804,417.83335,198.16667,2,1,1,n02691156_10153
805,276.88671,73.05601,2,1,1,n02691156_10153
806,223.20005,29.28534,2,1,1,n02691156_10153
807,210.99471,26.00451,2,1,1,n02691156_10153
808,172.47921,31.97918,2,1,1,n02691156_10153
809,174.2867,43.40135,2,1,1,n02691156_10153
810,236.83334,122.00002,2,1,1,n02691156_10153
811,295.91597,213.19874,2,1,1,n02691156_10153
812,417.7785,264.87866,1,2,1,n02691156_10153
813,308.69998,372.99999,2,2,1,n02691156_10153
814,271.04163,351.49997,2,2,1,n02691156_10153
815,287.01465,334.38532,2,2,1,n02691156_10153
816,315.99863,260.19867,2,2,1,n02691156_10153
817,273.47916,156.52083,1,3,1,n02691156_10153
818,286.71467,168.08533,2,3,1,n02691156_10153
819,293.60001,161.0,2,3,1,n02691156_10153
820,351.50001,159.0,2,3,1,n02691156_10153
821,365.60001,162.036,2,3,1,n02691156_10153
822,528.38934,198.0,1,4,1,n02691156_10153
823,471.91598,197.19867,2,4,1,n02691156_10153
824,473.6,185.99999,2,4,1,n02691156_10153
825,492.49999,179.99999,2,4,1,n02691156_10153
826,505.35265,182.29999,2,4,1,n02691156_10153
827,534.41064,198.01067,1,5,1,n02691156_10153
828,520.59997,199.0,2,5,1,n02691156_10153
829,486.0,185.60001,1,6,1,n02691156_10153
830,487.0,193.29101,2,6,1,n02691156_10153
831,501.62933,180.952,1,7,1,n02691156_10153
832,511.03601,197.56399,2,7,1,n02691156_10153
833,69.0,150.60001,1,8,1,n02691156_10153
834,68.0,199.39999,2,8,1,n02691156_10153
835,64.38934,144.98801,1,9,1,n02691156_10153
836,62.0,193.50003,2,9,1,n02691156_10153
837,298.5,217.0,1,10,1,n02691156_10153
838,313.22134,217.87866,2,10,1,n02691156_10153
839,421.97067,219.0,1,11,1,n02691156_10153
840,392.89983,220.22133,2,11,1,n02691156_10153
841,318.40451,166.5,1,0,2,n02691156_10153
842,390.31603,169.78535,2,0,2,n02691156_10153
843,403.35267,177.80001,2,0,2,n02691156_10153
844,401.19868,184.584,2,0,2,n02691156_10153
845,391.54287,188.4955,2,0,2,n02691156_10153
846,309.21069,189.936,2,0,2,n02691156_10153
847,269.65734,228.94933,2,0,2,n02691156_10153
848,317.82535,162.67467,1,1,2,n02691156_10153
849,352.94267,113.90003,2,1,2,n02691156_10153
850,351.57469,109.32536,2,1,2,n02691156_10153
851,363.00003,85.90003,2,1,2,n02691156_10153
852,358.00003,80.02087,2,1,2,n02691156_10153
853,349.35187,84.15271,2,1,2,n02691156_10153
854,292.70456,155.39018,2,1,2,n02691156_10153
855,268.17465,228.91066,1,2,2,n02691156_10153
856,256.56399,242.88932,2,2,2,n02691156_10153
857,228.00133,242.69866,2,2,2,n02691156_10153
858,249.78933,224.28533,2,2,2,n02691156_10153
859,273.95333,181.07464,2,2,2,n02691156_10153
860,218.0573,180.06265,2,2,2,n02691156_10153
861,289.97916,153.5,1,3,2,n02691156_10153
862,276.83334,156.49999,2,3,2,n02691156_10153
863,226.70448,154.14283,2,3,2,n02691156_10153
864,207.99998,124.99998,2,3,2,n02691156_10153
865,201.98931,148.88932,2,3,2,n02691156_10153
866,212.67867,178.5,1,4,2,n02691156_10153
867,203.00001,177.5,2,4,2,n02691156_10153
868,208.2215,151.62134,1,5,2,n02691156_10153
869,236.00001,134.66667,2,5,2,n02691156_10153
870,244.08401,141.21466,2,5,2,n02691156_10153
871,224.02533,158.88932,2,5,2,n02691156_10153
872,208.80017,180.60001,1,6,2,n02691156_10153
873,178.52083,196.47916,2,6,2,n02691156_10153
874,168.76933,192.78533,2,6,2,n02691156_10153
875,176.11599,181.38399,2,6,2,n02691156_10153
876,194.01465,167.92532,2,6,2,n02691156_10153
877,196.0,150.97917,1,7,2,n02691156_10153
878,197.30001,127.55716,2,7,2,n02691156_10153
879,207.01468,130.1,2,7,2,n02691156_10153
880,214.47919,142.49999,2,7,2,n02691156_10153
881,218.90533,131.48933,1,8,2,n02691156_10153
882,214.0,131.5,2,8,2,n02691156_10153
883,221.83332,131.33332,2,8,2,n02691156_10153
884,215.60433,126.55799,2,8,2,n02691156_10153
885,208.06798,125.92532,2,8,2,n02691156_10153
886,218.26766,127.37598,2,8,2,n02691156_10153
887,215.46265,126.58532,2,8,2,n02691156_10153
888,218.28132,135.01332,2,8,2,n02691156_10153
889,208.96665,143.36399,2,8,2,n02691156_10153
890,202.97999,141.21333,2,8,2,n02691156_10153
891,204.56533,138.41599,2,8,2,n02691156_10153
892,230.34734,138.20534,1,9,2,n02691156_10153
893,197.28533,155.5853,2,9,2,n02691156_10153
894,193.90016,165.25715,2,9,2,n02691156_10153
895,196.0,146.98399,1,10,2,n02691156_10153
896,196.7045,125.85717,2,10,2,n02691156_10153
897,207.02533,126.07467,2,10,2,n02691156_10153
898,217.95834,142.0,2,10,2,n02691156_10153
899,223.416666667,149.041666667,1,11,2,n02691156_10153
900,221.0,150.5,2,11,2,n02691156_10153
901,363.50348,198.48439,1,0,3,n02691156_10153
902,357.50347,181.43057,2,0,3,n02691156_10153
903,372.67813,196.87823,2,0,3,n02691156_10153
904,398.89279,197.87823,2,0,3,n02691156_10153
905,400.95014,184.85289,2,0,3,n02691156_10153
906,411.4553,195.24155,2,0,3,n02691156_10153
907,436.46748,198.75022,2,0,3,n02691156_10153
908,434.05681,209.81688,2,0,3,n02691156_10153
909,413.50349,209.72221,2,0,3,n02691156_10153
910,411.67014,222.88888,2,0,3,n02691156_10153
911,396.21815,208.05955,2,0,3,n02691156_10153
912,365.90347,201.31423,2,0,3,n02691156_10153
913,353.07538,188.09091,1,0,4,n02691156_10153
914,430.67807,200.92424,2,0,4,n02691156_10153
915,441.51138,212.69093,2,0,4,n02691156_10153
916,433.41155,217.09092,2,0,4,n02691156_10153
917,417.4114,217.09092,2,0,4,n02691156_10153
918,347.91139,203.09091,2,0,4,n02691156_10153
919,332.21589,175.0954,2,0,4,n02691156_10153
920,338.94736,175.49089,2,0,4,n02691156_10153
921,345.03221,187.07006,2,0,4,n02691156_10153
922,402.94735,200.05491,1,1,4,n02691156_10153
923,406.51135,200.09091,2,1,4,n02691156_10153
924,395.67803,192.92424,2,1,4,n02691156_10153
925,382.51133,172.99107,2,1,4,n02691156_10153
926,378.01133,172.09091,2,1,4,n02691156_10153
927,376.51133,176.19091,2,1,4,n02691156_10153
928,384.9545,198.19075,2,1,4,n02691156_10153
929,401.63935,199.09091,2,1,4,n02691156_10153
930,377.81585,208.09091,1,2,4,n02691156_10153
931,359.52203,213.73758,2,2,4,n02691156_10153
932,360.59536,218.80557,2,2,4,n02691156_10153
933,400.94735,213.12691,2,2,4,n02691156_10153
934,349.11136,188.09091,1,3,4,n02691156_10153
935,348.71137,188.09091,2,3,4,n02691156_10153
936,390.79538,193.00691,1,4,4,n02691156_10153
937,393.81137,194.09091,2,4,4,n02691156_10153
938,399.68603,195.24025,1,5,4,n02691156_10153
939,402.07537,196.70158,2,5,4,n02691156_10153
940,393.15869,190.79541,1,6,4,n02691156_10153
941,402.42603,197.37625,2,6,4,n02691156_10153
942,402.54736,196.66557,1,7,4,n02691156_10153
943,403.21588,197.08641,2,7,4,n02691156_10153
944,338.81137,191.09091,1,8,4,n02691156_10153
945,333.51135,196.31241,2,8,4,n02691156_10153
946,337.81136,199.09092,2,8,4,n02691156_10153
947,344.07937,190.09224,1,9,4,n02691156_10153
948,351.29004,191.09108,2,9,4,n02691156_10153
949,346.07537,197.05492,2,9,4,n02691156_10153
950,328.34469,187.09091,1,0,5,n02691156_10153
951,431.48603,185.51625,2,0,5,n02691156_10153
952,448.22736,194.08958,2,0,5,n02691156_10153
953,447.91138,205.66558,2,0,5,n02691156_10153
954,390.11271,209.09092,2,0,5,n02691156_10153
955,310.94735,207.05493,2,0,5,n02691156_10153
956,285.86318,195.72926,2,0,5,n02691156_10153
957,260.01134,176.09093,2,0,5,n02691156_10153
958,282.6112,175.0911,2,0,5,n02691156_10153
959,294.71136,186.09092,2,0,5,n02691156_10153
960,322.81137,187.09092,2,0,5,n02691156_10153
961,398.81137,195.09091,1,1,5,n02691156_10153
962,331.31273,199.09091,2,1,5,n02691156_10153
963,319.08604,196.11624,2,1,5,n02691156_10153
964,395.71135,192.09091,2,1,5,n02691156_10153
965,388.02737,184.09091,1,2,5,n02691156_10153
966,336.91136,175.09089,2,2,5,n02691156_10153
967,332.73267,178.96938,2,2,5,n02691156_10153
968,348.71134,184.00556,2,2,5,n02691156_10153
969,174.99867,205.8,1,0,6,n02691156_10153
970,166.0045,175.70449,2,0,6,n02691156_10153
971,192.99999,205.5,2,0,6,n02691156_10153
972,258.16667,216.00003,2,0,6,n02691156_10153
973,286.50002,216.00003,2,0,6,n02691156_10153
974,287.0,213.3,1,1,6,n02691156_10153
975,282.00001,185.19999,2,1,6,n02691156_10153
976,288.16667,182.99999,2,1,6,n02691156_10153
977,304.05268,216.63831,2,1,6,n02691156_10153
978,309.29999,219.94284,1,2,6,n02691156_10153
979,337.47914,224.97917,2,2,6,n02691156_10153
980,388.19998,225.284,2,2,6,n02691156_10153
981,401.49997,232.5,2,2,6,n02691156_10153
982,408.9428,242.29999,2,2,6,n02691156_10153
983,172.97467,210.60001,1,3,6,n02691156_10153
984,168.29999,218.99551,2,3,6,n02691156_10153
985,190.83332,214.16669,2,3,6,n02691156_10153
986,234.34733,229.64736,2,3,6,n02691156_10153
987,278.99866,231.80135,2,3,6,n02691156_10153
988,240.63601,249.00001,2,3,6,n02691156_10153
989,303.87853,242.77849,2,3,6,n02691156_10153
990,301.916,238.28532,2,3,6,n02691156_10153
991,294.29999,236.99998,2,3,6,n02691156_10153
992,337.20001,246.99998,2,3,6,n02691156_10153
993,400.2,250.99998,2,3,6,n02691156_10153
